"Year","MatMort","NeoMort","InfMort","Under5Mort","ISO"
2010,63,15.3,22.7,27.3,NA
2011,61,14.8,22.1,26.6,NA
2012,60,14.4,21.8,26.7,NA
2013,59,13.9,21.4,26.4,NA
2014,61,13.5,20.8,25.7,NA
2015,59,13.1,20.3,24.9,NA
2016,58,12.8,19.7,24.2,NA
2017,57,12.6,19,22.9,NA
2018,NA,12.4,18.6,22.5,NA
2019,NA,12.1,18.2,21.9,NA
2000,55,14.4,23.8,28.4,"MEX"
2001,55,13.4,22.8,27.1,"MEX"
2002,56,12.4,21.9,26,"MEX"
2003,55,11.4,21,24.9,"MEX"
2004,54,10.5,20.2,23.9,"MEX"
2005,54,9.9,19.5,22.9,"MEX"
2006,51,9.4,18.8,22.1,"MEX"
2007,49,9.3,18.2,21.3,"MEX"
2008,49,9.2,17.6,20.6,"MEX"
2009,51,9.1,17,19.9,"MEX"
2010,46,9,16.4,19.2,"MEX"
2011,43,8.9,15.9,18.5,"MEX"
2012,41,8.7,15.4,17.9,"MEX"
2013,39,8.5,14.9,17.3,"MEX"
2014,38,8.3,14.4,16.8,"MEX"
2015,36,8.3,13.9,16.2,"MEX"
2016,34,8.4,13.5,15.7,"MEX"
2017,33,8.6,13,15.2,"MEX"
2018,NA,8.7,12.6,14.6,"MEX"
2019,NA,8.6,12.2,14.1,"MEX"
2000,NA,18.8,33.9,42,"MHL"
2001,NA,18.9,33.9,42.1,"MHL"
2002,NA,18.8,33.8,41.9,"MHL"
2003,NA,18.7,33.6,41.7,"MHL"
2004,NA,18.6,33.4,41.3,"MHL"
2005,NA,18.5,33.2,41,"MHL"
2006,NA,18.3,32.9,40.6,"MHL"
2007,NA,18.2,32.6,40.2,"MHL"
2008,NA,18.1,32.3,39.8,"MHL"
2009,NA,18,32,39.4,"MHL"
2010,NA,17.8,31.7,39,"MHL"
2011,NA,17.6,31.4,38.6,"MHL"
2012,NA,17.4,30.9,37.9,"MHL"
2013,NA,17.2,30.4,37.2,"MHL"
2014,NA,16.9,29.7,36.3,"MHL"
2015,NA,16.5,29.1,35.4,"MHL"
2016,NA,16,28.4,34.4,"MHL"
2017,NA,15.6,27.7,33.5,"MHL"
2018,NA,15.1,26.9,32.5,"MHL"
2019,NA,14.7,26.3,31.6,"MHL"
2000,301,31.98545078,52.72909074,73.08377901,NA
2001,295,30.9506499,50.8974641,70.40124372,NA
2002,287,29.8934216,49.04544527,67.6892745,NA
2003,280,28.85168633,47.26350136,65.04212371,NA
2004,271,27.81472139,45.6290176,62.81456821,NA
2005,260,26.86173307,43.7785202,59.93963966,NA
2006,250,25.91191994,42.13070038,57.49398368,NA
2007,240,25.03223046,40.51744326,55.11682837,NA
2008,232,24.20986961,39.04499472,53.06563683,NA
2009,225,23.36452252,37.41888375,50.53225998,NA
2010,217,22.55927886,36.08283758,48.70993528,NA
2011,210,21.7863452,34.63683027,46.38490123,NA
2012,204,21.07985563,33.37974699,44.55056711,NA
2013,199,20.40215676,32.21318848,42.86177391,NA
2014,195,19.75541158,31.14696198,41.3276083,NA
2015,190,19.18005868,30.11146991,39.90577773,NA
2016,186,18.67505012,29.20574848,38.61957468,NA
2017,184,18.14233133,28.28940245,37.35305903,NA
2018,NA,17.65926561,27.42020227,36.1300909,NA
2019,NA,17.1073365,26.61588924,35.03992027,NA
2000,13,9.6,14.3,16,"MKD"
2001,12,9,13.2,14.8,"MKD"
2002,12,8.9,12.8,14.3,"MKD"
2003,10,9,12.8,14.4,"MKD"
2004,11,9,12.7,14.3,"MKD"
2005,10,8.7,12.2,13.7,"MKD"
2006,10,8.4,11.5,13,"MKD"
2007,10,8.1,10.9,12.3,"MKD"
2008,8,7.8,10.3,11.7,"MKD"
2009,8,7.4,9.7,11,"MKD"
2010,8,7,9.2,10.4,"MKD"
2011,8,6.7,8.8,10,"MKD"
2012,8,6.9,9,10.1,"MKD"
2013,8,7.4,9.4,10.6,"MKD"
2014,8,7.9,9.9,11.2,"MKD"
2015,8,8.1,10,11.4,"MKD"
2016,8,7.8,9.6,10.9,"MKD"
2017,7,6.8,8.5,9.6,"MKD"
2018,NA,5.5,7.1,8.1,"MKD"
2019,NA,4.5,6,6.8,"MKD"
2000,836,51,101.5,187.4,"MLI"
2001,797,49.3,98.8,181.1,"MLI"
2002,764,47.6,96.1,174.7,"MLI"
2003,739,46.1,93.3,168.3,"MLI"
2004,715,44.7,90.7,162.2,"MLI"
2005,691,43.6,88.1,156.4,"MLI"
2006,675,42.6,85.7,150.8,"MLI"
2007,663,41.7,83.3,145.4,"MLI"
2008,661,40.8,81.1,140.2,"MLI"
2009,661,39.8,78.8,135.1,"MLI"
2010,660,38.9,76.7,130.3,"MLI"
2011,663,38,74.6,125.6,"MLI"
2012,663,37.1,72.6,121,"MLI"
2013,663,36.4,70.6,116.6,"MLI"
2014,642,35.6,68.7,112.4,"MLI"
2015,620,34.9,66.8,108.3,"MLI"
2016,590,34.2,65.1,104.5,"MLI"
2017,562,33.6,63.4,100.9,"MLI"
2018,NA,32.9,61.8,97.4,"MLI"
2019,NA,32.3,60.3,94.2,"MLI"
2000,9,5.2,6.9,7.8,"MLT"
2001,10,5,6.6,7.5,"MLT"
2002,9,4.9,6.5,7.3,"MLT"
2003,10,4.8,6.3,7.2,"MLT"
2004,9,4.7,6.2,7.1,"MLT"
2005,8,4.6,6.1,7,"MLT"
2006,8,4.5,6,6.9,"MLT"
2007,8,4.5,6,6.8,"MLT"
2008,8,4.5,5.9,6.8,"MLT"
2009,7,4.5,5.9,6.7,"MLT"
2010,8,4.4,5.8,6.7,"MLT"
2011,7,4.4,5.8,6.6,"MLT"
2012,7,4.4,5.8,6.6,"MLT"
2013,7,4.4,5.8,6.6,"MLT"
2014,6,4.4,5.8,6.6,"MLT"
2015,7,4.4,5.7,6.6,"MLT"
2016,6,4.4,5.7,6.6,"MLT"
2017,6,4.4,5.7,6.6,"MLT"
2018,NA,4.4,5.7,6.5,"MLT"
2019,NA,4.3,5.7,6.5,"MLT"
2000,340,37.6,65.4,89.6,"MMR"
2001,331,36.6,63.8,87.1,"MMR"
2002,323,35.6,62.3,84.7,"MMR"
2003,314,34.5,60.7,82.3,"MMR"
2004,307,33.6,59.1,79.7,"MMR"
2005,299,32.6,57.4,77.2,"MMR"
2006,293,31.7,55.8,74.5,"MMR"
2007,287,30.9,54.1,71.8,"MMR"
2008,289,30.5,63.4,98.4,"MMR"
2009,274,29.2,50.5,66.3,"MMR"
2010,265,28.5,48.8,63.7,"MMR"
2011,259,27.8,47,61,"MMR"
2012,254,27.1,45.4,58.6,"MMR"
2013,251,26.5,43.8,56.2,"MMR"
2014,247,25.9,42.3,54.1,"MMR"
2015,246,25.2,41,52.2,"MMR"
2016,245,24.6,39.7,50.3,"MMR"
2017,250,24,38.5,48.5,"MMR"
2018,NA,23.4,37.2,46.8,"MMR"
2019,NA,22.9,36.1,45.2,"MMR"
2000,106,22.70883547,36.73084467,46.00006747,NA
2001,101,22.1332142,35.27154885,43.94049278,NA
2002,96,21.54014093,33.83430893,41.96511133,NA
2003,100,20.94000729,32.45082878,40.06351011,NA
2004,94,20.32777134,31.0867918,38.201573,NA
2005,91,19.69885471,29.78219195,36.44289376,NA
2006,91,19.06039984,28.55968381,34.78565952,NA
2007,85,18.44066036,27.38872277,33.21475408,NA
2008,76,17.77464763,26.27419416,31.77575486,NA
2009,72,17.14297783,25.27833941,30.47367815,NA
2010,69,16.50162154,24.42373425,29.40666035,NA
2011,67,15.98781345,23.74604166,28.61835253,NA
2012,65,15.51534807,23.47459086,28.77428587,NA
2013,65,15.08482139,22.98665648,28.40263345,NA
2014,66,14.61712826,22.43742775,27.72794908,NA
2015,64,14.20843591,21.84697142,26.884952,NA
2016,63,13.89409109,21.27860785,26.09632454,NA
2017,62,13.63961743,20.50700604,24.7156389,NA
2018,NA,13.41027829,20.07496815,24.29228152,NA
2019,NA,13.17658373,19.62252894,23.69692941,NA
2000,12,8.6,12.5,14.2,"MNE"
2001,12,8.4,12,13.6,"MNE"
2002,11,8.2,11.4,12.9,"MNE"
2003,11,7.9,10.6,12.2,"MNE"
2004,10,7.4,9.9,11.4,"MNE"
2005,9,6.9,9.2,10.5,"MNE"
2006,9,6.4,8.4,9.7,"MNE"
2007,8,5.9,7.7,8.9,"MNE"
2008,8,5.4,7,8.1,"MNE"
2009,8,4.9,6.3,7.4,"MNE"
2010,7,4.4,5.7,6.7,"MNE"
2011,7,3.9,5.1,6.1,"MNE"
2012,7,3.5,4.6,5.5,"MNE"
2013,6,3,4.1,4.9,"MNE"
2014,6,2.6,3.7,4.4,"MNE"
2015,6,2.3,3.3,4,"MNE"
2016,6,1.9,3,3.6,"MNE"
2017,6,1.7,2.6,3.2,"MNE"
2018,NA,1.4,2.4,2.9,"MNE"
2019,NA,1.3,2.1,2.6,"MNE"
2000,155,23.7,48.6,63.5,"MNG"
2001,138,22.4,45.3,58.5,"MNG"
2002,124,21.2,42,53.7,"MNG"
2003,114,19.9,38.9,49.1,"MNG"
2004,106,18.7,35.9,44.9,"MNG"
2005,98,17.6,33.1,40.9,"MNG"
2006,91,16.5,30.5,37.4,"MNG"
2007,85,15,28.1,34.1,"MNG"
2008,80,13.6,25.9,31.2,"MNG"
2009,73,12.4,23.9,28.6,"MNG"
2010,66,11.4,22.1,26.3,"MNG"
2011,59,10.8,20.6,24.4,"MNG"
2012,54,10.3,19.4,22.8,"MNG"
2013,51,10,18.3,21.5,"MNG"
2014,49,9.8,17.4,20.4,"MNG"
2015,47,9.6,16.6,19.4,"MNG"
2016,46,9.3,15.9,18.5,"MNG"
2017,45,9,15.1,17.6,"MNG"
2018,NA,8.7,14.4,16.8,"MNG"
2019,NA,8.3,13.8,16,"MNG"
2000,NA,NA,NA,NA,"MNP"
2001,NA,NA,NA,NA,"MNP"
2002,NA,NA,NA,NA,"MNP"
2003,NA,NA,NA,NA,"MNP"
2004,NA,NA,NA,NA,"MNP"
2005,NA,NA,NA,NA,"MNP"
2006,NA,NA,NA,NA,"MNP"
2007,NA,NA,NA,NA,"MNP"
2008,NA,NA,NA,NA,"MNP"
2009,NA,NA,NA,NA,"MNP"
2010,NA,NA,NA,NA,"MNP"
2011,NA,NA,NA,NA,"MNP"
2012,NA,NA,NA,NA,"MNP"
2013,NA,NA,NA,NA,"MNP"
2014,NA,NA,NA,NA,"MNP"
2015,NA,NA,NA,NA,"MNP"
2016,NA,NA,NA,NA,"MNP"
2017,NA,NA,NA,NA,"MNP"
2018,NA,NA,NA,NA,"MNP"
2019,NA,NA,NA,NA,"MNP"
2000,798,46.6,112.4,170.4,"MOZ"
2001,745,44.5,106.1,161,"MOZ"
2002,700,42.6,100.3,152.6,"MOZ"
2003,657,40.9,95.3,145,"MOZ"
2004,615,39.4,90.8,138.2,"MOZ"
2005,577,38.2,86.9,132,"MOZ"
2006,539,37.1,83.2,126.2,"MOZ"
2007,505,36.1,78,118.8,"MOZ"
2008,471,35.3,75.6,112.9,"MOZ"
2009,439,34.6,72.7,107.3,"MOZ"
2010,412,34,72.5,104.9,"MOZ"
2011,389,33.4,68.8,100.5,"MOZ"
2012,371,32.8,66.4,96.3,"MOZ"
2013,356,32.3,64.7,92.3,"MOZ"
2014,339,31.8,63,88.4,"MOZ"
2015,318,31.3,61.3,84,"MOZ"
2016,301,30.7,59.4,80.4,"MOZ"
2017,289,30.1,57.5,78,"MOZ"
2018,NA,29.5,56,75.6,"MOZ"
2019,NA,28.9,54.3,72.9,"MOZ"
2000,834,42.5,69.1,112.5,"MRT"
2001,835,42.1,68.9,112.1,"MRT"
2002,836,41.8,68.6,111.5,"MRT"
2003,836,41.5,68.3,110.8,"MRT"
2004,830,41.3,67.8,109.7,"MRT"
2005,826,40.9,67,108.1,"MRT"
2006,821,40.4,66.1,106.1,"MRT"
2007,820,39.9,65,103.7,"MRT"
2008,819,39.3,63.8,101.1,"MRT"
2009,822,38.6,62.5,98.4,"MRT"
2010,824,37.9,61.2,95.6,"MRT"
2011,822,37.2,60,93,"MRT"
2012,812,36.5,58.8,90.5,"MRT"
2013,805,35.8,57.5,87.7,"MRT"
2014,796,35.2,56.2,85.1,"MRT"
2015,785,34.6,55,82.7,"MRT"
2016,777,33.8,53.8,80.1,"MRT"
2017,766,33.1,52.6,77.7,"MRT"
2018,NA,32.4,51.5,75.5,"MRT"
2019,NA,31.8,50.2,73,"MRT"
2000,59,12.4,16.6,18.8,"MUS"
2001,54,11.3,15.3,17.5,"MUS"
2002,54,10.6,14.4,16.6,"MUS"
2003,57,10.2,13.8,16,"MUS"
2004,54,10.1,13.5,15.8,"MUS"
2005,53,10.2,13.4,15.6,"MUS"
2006,55,10.2,13.2,15.5,"MUS"
2007,56,10,13,15.2,"MUS"
2008,53,9.7,12.7,14.9,"MUS"
2009,59,9.4,12.5,14.6,"MUS"
2010,66,9.3,12.5,14.5,"MUS"
2011,54,9.3,12.6,14.6,"MUS"
2012,63,9.5,13,14.9,"MUS"
2013,60,9.5,13.1,15,"MUS"
2014,70,9.3,12.9,14.8,"MUS"
2015,73,9.1,12.8,14.5,"MUS"
2016,67,9.1,12.8,14.5,"MUS"
2017,61,9.3,13.2,14.9,"MUS"
2018,NA,9.7,13.7,15.4,"MUS"
2019,NA,10.1,14.3,16,"MUS"
2000,749,39.1,100.5,174.6,"MWI"
2001,735,37,92.9,160.5,"MWI"
2002,714,34.8,84.6,145.5,"MWI"
2003,687,32.7,76.8,131.6,"MWI"
2004,654,31,70.1,119.7,"MWI"
2005,610,29.8,65,110.5,"MWI"
2006,566,29.2,61.6,104.2,"MWI"
2007,526,28.9,59.6,99.9,"MWI"
2008,493,28.8,56.5,94.5,"MWI"
2009,466,28.5,54.5,89.4,"MWI"
2010,444,27.9,52.4,84.2,"MWI"
2011,428,27.1,48.8,77.6,"MWI"
2012,413,26,45.6,70.7,"MWI"
2013,396,24.8,42.2,63.4,"MWI"
2014,381,23.7,39.2,57.6,"MWI"
2015,370,22.7,36.7,53.3,"MWI"
2016,358,21.8,34.6,49.5,"MWI"
2017,349,21,32.8,46.2,"MWI"
2018,NA,20.3,31.4,43.1,"MWI"
2019,NA,19.7,30.1,40.6,"MWI"
2000,38,4.8,8.7,10.2,"MYS"
2001,36,4.5,8.1,9.4,"MYS"
2002,34,4.3,7.6,8.9,"MYS"
2003,33,4.1,7.3,8.5,"MYS"
2004,32,4,7.1,8.3,"MYS"
2005,31,4,7,8.2,"MYS"
2006,30,4,7,8.1,"MYS"
2007,30,4,6.9,8.1,"MYS"
2008,29,4.1,6.9,8.1,"MYS"
2009,29,4.1,6.9,8.1,"MYS"
2010,30,4.2,6.9,8.1,"MYS"
2011,30,4.1,6.8,8,"MYS"
2012,30,4.1,6.8,8,"MYS"
2013,30,4.1,6.8,8,"MYS"
2014,30,4.1,6.8,8,"MYS"
2015,30,4.2,6.9,8.1,"MYS"
2016,29,4.3,7,8.1,"MYS"
2017,29,4.4,7.1,8.3,"MYS"
2018,NA,4.5,7.2,8.4,"MYS"
2019,NA,4.6,7.3,8.6,"MYS"
2000,12,4.6,7,8.3,NA
2001,12,4.6,6.9,8.2,NA
2002,13,4.6,6.8,8.1,NA
2003,13,4.6,6.8,8,NA
2004,13,4.5,6.7,7.9,NA
2005,13,4.4,6.6,7.8,NA
2006,14,4.4,6.5,7.7,NA
2007,14,4.3,6.5,7.6,NA
2008,14,4.2,6.4,7.5,NA
2009,14,4.1,6.2,7.3,NA
2010,14,4.1,6.1,7.2,NA
2011,15,4,6,7.1,NA
2012,15,4,5.9,7,NA
2013,15,4,5.9,6.8,NA
2014,16,4,5.8,6.8,NA
2015,17,3.9,5.7,6.7,NA
2016,18,3.8,5.6,6.6,NA
2017,18,3.7,5.6,6.5,NA
2018,NA,3.6,5.5,6.4,NA
2019,NA,3.5,5.4,6.3,NA
2000,348,23.4,45,75.8,"NAM"
2001,352,22.6,44.2,75.3,"NAM"
2002,356,21.8,43.6,74.7,"NAM"
2003,359,21,43.3,74.4,"NAM"
2004,358,20.5,42.7,74.4,"NAM"
2005,346,20,39.4,70.6,"NAM"
2006,328,19.8,37.3,65.4,"NAM"
2007,306,19.9,37.6,60.8,"NAM"
2008,284,20.2,37.5,55.1,"NAM"
2009,276,20.7,38.5,51.6,"NAM"
2010,266,21,36.8,49.1,"NAM"
2011,256,21.3,36.9,48.9,"NAM"
2012,240,21.6,37.9,50.5,"NAM"
2013,231,21.7,35.8,49.1,"NAM"
2014,223,21.8,34,47.9,"NAM"
2015,217,21.7,33.3,47.6,"NAM"
2016,207,21.5,32.8,46.3,"NAM"
2017,195,21.2,32.2,44.9,"NAM"
2018,NA,20.8,31.7,43.9,"NAM"
2019,NA,20.5,30.9,41.9,"NAM"
2000,NA,NA,NA,NA,"NCL"
2001,NA,NA,NA,NA,"NCL"
2002,NA,NA,NA,NA,"NCL"
2003,NA,NA,NA,NA,"NCL"
2004,NA,NA,NA,NA,"NCL"
2005,NA,NA,NA,NA,"NCL"
2006,NA,NA,NA,NA,"NCL"
2007,NA,NA,NA,NA,"NCL"
2008,NA,NA,NA,NA,"NCL"
2009,NA,NA,NA,NA,"NCL"
2010,NA,NA,NA,NA,"NCL"
2011,NA,NA,NA,NA,"NCL"
2012,NA,NA,NA,NA,"NCL"
2013,NA,NA,NA,NA,"NCL"
2014,NA,NA,NA,NA,"NCL"
2015,NA,NA,NA,NA,"NCL"
2016,NA,NA,NA,NA,"NCL"
2017,NA,NA,NA,NA,"NCL"
2018,NA,NA,NA,NA,"NCL"
2019,NA,NA,NA,NA,"NCL"
2000,813,43,97,224.9,"NER"
2001,803,41.6,93.7,215.2,"NER"
2002,795,40.2,90.1,204.5,"NER"
2003,782,38.9,86.2,193.1,"NER"
2004,770,37.7,82.3,181.5,"NER"
2005,755,36.5,78.5,170.2,"NER"
2006,739,35.3,74.8,159.3,"NER"
2007,725,34.1,71.3,149,"NER"
2008,709,32.9,67.9,139.3,"NER"
2009,688,31.8,64.8,130.3,"NER"
2010,663,30.7,61.9,121.9,"NER"
2011,639,29.7,59.3,114.5,"NER"
2012,616,28.8,57,108.2,"NER"
2013,594,28,55,102.7,"NER"
2014,573,27.4,53.4,98,"NER"
2015,555,26.8,51.8,93.8,"NER"
2016,530,26.2,50.4,90.1,"NER"
2017,509,25.7,49.1,86.6,"NER"
2018,NA,25.1,47.9,83.5,"NER"
2019,NA,24.6,46.7,80.3,"NER"
2000,1200,46.4,109.8,182.9,"NGA"
2001,1200,45.3,106.8,177.3,"NGA"
2002,1180,44.1,103.8,171.5,"NGA"
2003,1170,43,100.8,165.9,"NGA"
2004,1130,41.9,97.8,160.3,"NGA"
2005,1080,40.9,95,155,"NGA"
2006,1040,40.1,92.3,150.1,"NGA"
2007,1010,39.5,89.8,145.6,"NGA"
2008,996,39,87.7,141.7,"NGA"
2009,987,38.5,85.9,138.3,"NGA"
2010,978,38.1,84.3,135.5,"NGA"
2011,972,37.8,83,133.1,"NGA"
2012,963,37.6,81.9,131.1,"NGA"
2013,951,37.5,81,129.4,"NGA"
2014,943,37.3,80.1,127.9,"NGA"
2015,931,37.2,79.3,126.4,"NGA"
2016,925,37,78.3,124.7,"NGA"
2017,917,36.7,77.1,122.5,"NGA"
2018,NA,36.3,75.7,119.9,"NGA"
2019,NA,35.9,74,116.9,"NGA"
2000,162,16.8,31.4,38.5,"NIC"
2001,157,16.4,29.9,36.5,"NIC"
2002,151,15.7,28.5,34.6,"NIC"
2003,145,15.2,27.2,32.9,"NIC"
2004,138,14.7,26,31.3,"NIC"
2005,131,14.4,24.9,29.9,"NIC"
2006,124,14.2,23.9,28.5,"NIC"
2007,121,14,22.9,27.3,"NIC"
2008,116,13.8,22,26.1,"NIC"
2009,113,13.6,21.1,24.9,"NIC"
2010,112,13.4,20.3,23.9,"NIC"
2011,110,13.3,19.5,22.9,"NIC"
2012,108,13.1,18.7,22,"NIC"
2013,105,12.8,18,21.1,"NIC"
2014,103,12.4,17.3,20.2,"NIC"
2015,101,11.9,16.6,19.4,"NIC"
2016,100,11.4,16,18.6,"NIC"
2017,98,10.8,15.4,17.9,"NIC"
2018,NA,10.3,14.8,17.3,"NIC"
2019,NA,9.8,14.3,16.6,"NIC"
2000,13,3.8,5.1,6.2,"NLD"
2001,13,3.8,5,6.1,"NLD"
2002,13,3.7,4.9,5.9,"NLD"
2003,12,3.6,4.8,5.7,"NLD"
2004,11,3.6,4.6,5.5,"NLD"
2005,11,3.4,4.4,5.3,"NLD"
2006,9,3.3,4.3,5.1,"NLD"
2007,9,3.2,4.1,4.9,"NLD"
2008,8,3,4,4.7,"NLD"
2009,8,2.9,3.8,4.6,"NLD"
2010,7,2.8,3.7,4.4,"NLD"
2011,7,2.7,3.6,4.3,"NLD"
2012,7,2.7,3.6,4.2,"NLD"
2013,6,2.7,3.5,4.1,"NLD"
2014,6,2.6,3.5,4.1,"NLD"
2015,6,2.6,3.4,4,"NLD"
2016,6,2.6,3.4,4,"NLD"
2017,5,2.6,3.5,4,"NLD"
2018,NA,2.6,3.5,4.1,"NLD"
2019,NA,2.7,3.5,4.1,"NLD"
2000,6,2.7,3.9,4.9,"NOR"
2001,5,2.6,3.8,4.7,"NOR"
2002,5,2.5,3.7,4.6,"NOR"
2003,5,2.4,3.6,4.4,"NOR"
2004,5,2.3,3.4,4.2,"NOR"
2005,5,2.3,3.3,4.1,"NOR"
2006,4,2.2,3.2,3.9,"NOR"
2007,4,2.1,3,3.7,"NOR"
2008,4,2,2.9,3.6,"NOR"
2009,4,1.9,2.8,3.4,"NOR"
2010,4,1.9,2.7,3.3,"NOR"
2011,4,1.8,2.5,3.1,"NOR"
2012,3,1.8,2.5,3,"NOR"
2013,3,1.7,2.4,2.9,"NOR"
2014,3,1.7,2.3,2.8,"NOR"
2015,3,1.6,2.2,2.7,"NOR"
2016,3,1.6,2.1,2.6,"NOR"
2017,2,1.5,2.1,2.5,"NOR"
2018,NA,1.4,2,2.4,"NOR"
2019,NA,1.4,1.9,2.3,"NOR"
2000,553,39.3,58.7,79.1,"NPL"
2001,521,37.8,55.8,74.6,"NPL"
2002,520,36.3,53.1,70.4,"NPL"
2003,470,34.9,50.6,66.4,"NPL"
2004,447,33.5,48.2,62.7,"NPL"
2005,415,32.2,45.9,59.4,"NPL"
2006,386,31,43.8,56.3,"NPL"
2007,361,29.8,41.9,53.4,"NPL"
2008,342,28.7,40.1,50.8,"NPL"
2009,323,27.6,38.3,48.3,"NPL"
2010,305,26.5,36.6,45.9,"NPL"
2011,285,25.4,35,43.6,"NPL"
2012,266,24.3,33.5,41.5,"NPL"
2013,248,23.3,32,39.4,"NPL"
2014,231,22.4,30.5,37.4,"NPL"
2015,236,21.3,29.2,35.5,"NPL"
2016,200,20.2,27.8,33.7,"NPL"
2017,186,19.2,26.6,32.1,"NPL"
2018,NA,18.3,25.5,30.6,"NPL"
2019,NA,17.5,24.5,29.3,"NPL"
2000,NA,25.6,34.3,42.6,"NRU"
2001,NA,25.3,33.3,41.3,"NRU"
2002,NA,25.1,32.6,40.2,"NRU"
2003,NA,25,32,39.4,"NRU"
2004,NA,24.9,31.6,38.8,"NRU"
2005,NA,24.7,31.3,38.5,"NRU"
2006,NA,24.7,31.3,38.4,"NRU"
2007,NA,24.7,31.3,38.4,"NRU"
2008,NA,24.6,31.2,38.3,"NRU"
2009,NA,24.5,31,38,"NRU"
2010,NA,24.2,30.6,37.5,"NRU"
2011,NA,23.8,30.1,36.9,"NRU"
2012,NA,23.3,29.5,36,"NRU"
2013,NA,22.7,28.9,35.1,"NRU"
2014,NA,22,28.2,34.1,"NRU"
2015,NA,21.4,27.4,33.2,"NRU"
2016,NA,20.8,26.7,32.3,"NRU"
2017,NA,20.1,26,31.3,"NRU"
2018,NA,19.5,25.3,30.4,"NRU"
2019,NA,18.9,24.6,29.5,"NRU"
2000,12,3.5,6.1,7.4,"NZL"
2001,11,3.5,5.9,7.2,"NZL"
2002,12,3.5,5.8,7,"NZL"
2003,12,3.4,5.7,6.9,"NZL"
2004,11,3.3,5.6,6.7,"NZL"
2005,11,3.1,5.5,6.6,"NZL"
2006,11,3,5.4,6.5,"NZL"
2007,11,2.9,5.3,6.4,"NZL"
2008,10,3,5.2,6.3,"NZL"
2009,11,3.1,5.2,6.2,"NZL"
2010,11,3.2,5.1,6.1,"NZL"
2011,10,3.3,5,6,"NZL"
2012,10,3.4,4.9,5.9,"NZL"
2013,9,3.3,4.8,5.8,"NZL"
2014,10,3.3,4.7,5.7,"NZL"
2015,10,3.2,4.6,5.5,"NZL"
2016,10,3.1,4.4,5.4,"NZL"
2017,9,2.9,4.3,5.2,"NZL"
2018,NA,2.8,4.2,5,"NZL"
2019,NA,2.7,4.1,4.9,"NZL"
2000,24,7.061866387,11.38239261,13.69620882,NA
2001,24,6.726067673,10.90228694,13.0909905,NA
2002,24,6.408367735,10.43994817,12.50734076,NA
2003,23,6.099238476,10.0247149,11.96180904,NA
2004,22,5.801773094,9.596303559,11.46884196,NA
2005,22,5.527828736,9.20904937,10.96798534,NA
2006,21,5.280615546,8.868655133,10.51808646,NA
2007,21,5.104748971,8.533711683,10.07806394,NA
2008,20,4.952962228,8.223727212,9.702716066,NA
2009,21,4.817203369,7.914226506,9.360784949,NA
2010,20,4.671708916,7.623421805,9.006054235,NA
2011,19,4.564557763,7.386425025,8.718859639,NA
2012,19,4.465932424,7.164938723,8.438020387,NA
2013,18,4.34396724,6.972863761,8.189277441,NA
2014,18,4.255720693,6.773117269,7.96328899,NA
2015,18,4.174608296,6.578514038,7.748578666,NA
2016,18,4.1320999,6.414243222,7.534091803,NA
2017,18,4.131853777,6.256605577,7.345864481,NA
2018,NA,4.074943119,6.088749962,7.126517059,NA
2019,NA,3.972662754,5.916369855,6.927123833,NA
2000,20,7.3,14.2,16.5,"OMN"
2001,20,6.9,13.3,15.4,"OMN"
2002,20,6.5,12.5,14.5,"OMN"
2003,20,6.2,11.9,13.8,"OMN"
2004,19,5.9,11.4,13.2,"OMN"
2005,19,5.7,11,12.8,"OMN"
2006,18,5.6,10.7,12.5,"OMN"
2007,18,5.4,10.5,12.2,"OMN"
2008,18,5.3,10.3,12,"OMN"
2009,18,5.3,10.2,11.8,"OMN"
2010,18,5.2,10.1,11.7,"OMN"
2011,18,5.2,10,11.6,"OMN"
2012,18,5.1,9.8,11.4,"OMN"
2013,18,5,9.7,11.3,"OMN"
2014,18,5,9.7,11.2,"OMN"
2015,19,5,9.6,11.2,"OMN"
2016,19,5,9.6,11.2,"OMN"
2017,19,5,9.6,11.2,"OMN"
2018,NA,5,9.6,11.1,"OMN"
2019,NA,4.9,9.5,11.1,"OMN"
2000,489,29.79122427,57.85090003,89.55534391,NA
2001,483,29.34210477,56.7816395,88.07702663,NA
2002,475,28.91258456,55.70387848,86.35551213,NA
2003,465,28.49892628,54.61557339,84.55659013,NA
2004,447,28.10448472,53.37138966,82.57463298,NA
2005,423,27.70111364,51.65277602,79.8593535,NA
2006,401,27.29768531,49.74031586,76.41391849,NA
2007,382,26.91184807,48.63688349,73.24488698,NA
2008,367,26.5467476,47.93961377,70.44577798,NA
2009,357,26.21545147,46.45132357,66.92690811,NA
2010,347,25.86430141,44.7863881,63.39472432,NA
2011,340,25.56597437,43.63951966,60.96800014,NA
2012,333,25.26511067,42.79489181,59.0580482,NA
2013,326,24.95580335,41.68330939,57.22755803,NA
2014,321,24.64173628,40.90074305,55.93832711,NA
2015,316,24.31319828,39.8336914,54.30972037,NA
2016,310,23.94018952,38.89770891,52.50539399,NA
2017,303,23.55182408,38.11084172,51.14186903,NA
2018,NA,23.15145556,37.06755857,49.64138315,NA
2019,NA,22.72921755,36.18894435,48.23527928,NA
2000,286,56.8,84.6,107.8,"PAK"
2001,275,55.8,82.6,105,"PAK"
2002,264,54.9,80.9,102.4,"PAK"
